"CODE_NUM,N,5,0","BARCODE,N,12,0","BARCODE2,C,1","BRAND,C,32","DESCRIP,C,69","TYPE,N,2,0","SIZE,C,18","COST,N,9,4","LAST_COST,N,9,4","NEXT_COST,C,7","COST_2,C,6","COST_3,C,1","PRICE,N,10,4","MIN_PRICE,C,5","QTY_ON_HND,C,5","WAREHOUSE1,C,2","WAREHOUSE2,C,1","QTY_ON_RSV,C,1","QTY_ON_ORD,C,5","QTY_CASE,N,3,0","DIST,C,2","DIVI,C,1","SALESMAN,C,1","LAST_ORD,C,10","LAST_RCV,C,10","COST_DATE,C,10","SALES,C,10","P,C,3","P_PRICE,C,2","REORDER,C,2","LAST_EDIT,C,10","LAST_SALE,D","FIRST,N,10,0","SECON,N,10,0","THIRD,N,1,0","FOURT,N,1,0","FIFTH,N,1,0","SIXTH,N,1,0","SEVEN,N,1,0","EIGHT,N,2,0","NINTH,N,2,0","TENTH,N,1,0","ELEVE,N,2,0","TWELV,N,2,0","PRIORY,C,4","MTD,N,2,0","YTD,C,5","TWOFER,C,2","TWOFER_AMT,C,5","TAXABLE,C,1","START_PROM,C,1","END_PROM,C,1","BIN,C,5","DEPOSIT,C,1","DEP_AMT,C,1","THRFER,C,2","THRFER_AMT,C,5","CASE_PRICE,C,7","STD_QTY,N,1,0","PRINT_BAR,C,1","TAXRATE,C,1","TAXABLE2,C,1","TAXRATE2,C,1","SCRIPT_YN,C,1","FLAT_TAX,C,1","SHELF_CAP,C,1","QTY_SHELF,C,3","INTNUM,N,14,3","CLASS,C,7","VENDNUM,N,7,0","PAR_QTY,C,3","PRICE_B,C,5","PRICE_C,C,1","PRICE_D,C,1","PRICE_E,C,1","PRICE_F,C,1","PRICE_G,C,1","PRICE_H,C,1","PRICE_I,C,1","PRICE_J,C,1","DEP_B,C,1","DEP_C,C,1","CASE_B,C,1","CASE_C,C,1","CASE_D,C,1","CASE_E,C,1","CASE_F,C,1","CASE_G,C,1","CASE_H,C,1","CASE_I,C,1","CASE_J,C,1","USER1,C,1","USER2,C,1","DISC_OK,C,1","ORDER_LOT,C,1","DEP_ORD,C,1","DEP_ORDAMT,C,1","NOTES,C,1","NOTE2,C,1","DISCPOOL,C,1","BMP,C,1","HOCODE,C,1","POINTX,C,1","ITEMNOTE,C,1","USER1NAM,C,1","USER2NAM,C,1","VENDNAM,C,30","TYPENAM,C,30","TAXABLE3,C,22","TAXRATE3,C,9"
10469,0,,CHIPS,WAVY,2,.200L,0,0,,,,0.99,,,,,,,24,,,,,,,,,,,,11/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,52,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,SNACKS,,
10471,0,,CHIPS,CHEESE,2,BOX1,1,0,,,,1.69,,,,,,,12,,,,,,,,,,,,05/09/2019,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,SNACKS,,
10473,0,,ABSOLUT,LIME,27,.050L,0.994,0.994,,,,1.99,,,,,,,120,,,,,,,,,,,,05/07/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2,3,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,VODKA-IMPORTED,,
10474,0,,BAREFOOT,WHITE ZINFANDEL,8,1.5L,8.8889,8.6667,,,,11.99,,5,,,,,6,,,,,2025-03-11,,32,,,,2025-03-11,05/31/2025,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,2,20.99,N,,,,N,,,,,1,N,,Y,,N,,,,2113223,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,WINE-DOMESTIC,,
10475,0,,CHIPS,HELUVA,2,.200L,0,0,,,,0.99,,,,,,,24,,,,,,,,,,,,11/18/2017,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,52,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,SNACKS,,
10476,0,,MODELO,TAMARINDO PICANTE,60,24 OZ,2.2667,2.2667,,,,3.49,,,,,,,12,,,,,2022-01-05,,,,,,,11/26/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,40652,S,42,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,BEER,,
10478,0,,CHIPS,BACON HORSERADISH,2,.200L,0,0,,,,0.99,,,,,,,24,,,,,,,,,,,,11/11/2017,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,52,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,SNACKS,,
10484,0,,ROCK CREEK,ALL,6,2.0L,0.99,0,,,,1.29,,,,,,,8,,,,,,,,,,,,05/24/2019,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,SODA,,
10485,83120101895,,Franzia,Pink Moscato,8,5.0L,14.995,14.995,,,,19.99,,3,,,,,4,,,,,2025-01-04,,80,,,,2023-09-29,06/10/2025,0,0,0,0,0,0,0,0,0,0,0,0,21,0,19,,,N,,,,N,,,,,1,N,,Y,,N,,,,412082,S,46,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,SOUTHER WINE & SPIRITS,WINE-DOMESTIC,,
10487,0,,BRASS BULL,24 OZ CANS,60,24 OZ,1.39,1.0667,,,,2.99,,,,,,,12,,,,,,,,,,,,07/13/2018,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2,3,N,,,,N,,,,3,1,N,,Y,,N,,,,0,S,47,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BOZICK DISTRIBUTORS INC,BEER,,
10491,0,,BACKWOODDS,HONEYBERRY 1PK,7,1 PT,1.0488,1.0417,,,,1.89,,,,,,,24,,,,,,,,,,,,11/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,26,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,THE GEORGE J. FALTER CO.,CIGARS,,
10492,0,,GAME,PINEAPPLE,7,1 PT,0.9323,0.9333,,,,1.39,,,,,,,30,,,,,,,,,,,,12/13/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,26,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,THE GEORGE J. FALTER CO.,CIGARS,,
10494,1230739,,Camel,Crush Men Silver,29,BOX,12.7659,13.463,,,,14.99,,24,,,,,10,,,,,2025-07-06,,103,,,,2025-07-06,06/08/2025,0,0,0,0,0,0,0,0,0,0,0,0,31,0,28,,,Y,,,,N,,,,,1,N,,N,,N,,,,1714,S,107,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,TRIPLE C WHOLESALERS, INC,TOBACCO,
10498,0,,CIROC,FRENCH VANILLA,27,.750L,16.9942,16.9942,,,,25.99,,,,,,,12,,,,,,,,,,,2022-03-01,08/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,9263683,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,VODKA-IMPORTED,,
10499,0,,MARTINELLIS,NON ALCOHOLIC CIDER,0,.750L,3.6521,3.67,,,,5.99,,,,,,,12,,,,,,,,,,,,12/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,WINE-MISC,,
10504,0,,VAN,DARC CHOLO,45,.050L,0,0.554,,,,9.99,,,,,,,120,,,,,,,,,,,,09/21/2017,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,PORT-IMPORTED,,
10505,0,,Master Of Mixes,Margarita Salt Rimmer,59,10 oz,1.6608,1.6608,,,,3.99,,13,,,,,12,,,,,2025-06-01,,71,,,,2022-09-04,05/25/2025,0,0,0,0,0,0,0,0,0,0,0,0,20,0,23,,,Y,,,,N,,,,,1,N,,Y,,N,,,,941226,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,MISC,,
10506,0,,Stella Rosa,Red Semi-Sweet Red Wine,0,.750L,8.7265,8.6942,,,,13.99,,14,,,,,12,,,,,2025-07-06,,261,,,,2024-12-21,07/07/2025,0,0,0,0,0,0,0,0,0,0,0,1,54,0,94,2,22.99,N,,,,N,,,,,1,N,,Y,,N,,,,768126,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-MISC,,
10507,0,,KAHLUA,RUM COFFE,33,.750L,7.32,0,,,,15.99,,,,,,,24,,,,,,,,,,,,05/27/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,RUM-IMPORTED,,
10508,0,,KAHLUA,FUSION  RUM,33,.750L,12.99,0,,,,19.99,,,,,,,24,,,,,,,,,,,,07/01/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,RUM-IMPORTED,,
10509,0,,XRATED,TROPIX,0,.750L,8.99,0,,,,13.99,,,,,,,12,,,,,,,,,,,,11/30/2017,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,LIQUOR-MISC,,
10510,0,,PEPSI 0,20OZ,6,20 OZ,0.8729,0.7533,,,,1.79,,,,,,,24,,,,,,,,,,,,07/13/2018,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2,2,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,43,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,SODA,,
10512,0,,CANADA DRY,GINGER ALE,6,10 oz,0.7163,0.7163,,,,1.19,,48,,,,,24,,,,,2025-06-08,,418,,,,2024-11-13,07/09/2025,0,0,0,0,0,0,0,0,0,0,0,1,89,2,328,,,Y,,,,N,,,,,1,N,,N,,N,,,0,410240,S,107,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,TRIPLE C WHOLESALERS, INC,SODA,
10513,0,,BRISK,STRAWBERRY   MELON,6,1.0L,0.6458,0.6458,,,,1.29,,,,,,,12,,,,,,,,,,,,11/23/2018,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,161230,S,64,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,PEPSI BEVERAGES COMPANY,SODA,,
10514,0,,BRISK,LEMONADE,6,1.0L,0.6679,0.6458,,,,1.29,,,,,,,12,,,,,,,,,,,,11/09/2018,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,101908,S,64,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,PEPSI BEVERAGES COMPANY,SODA,,
10515,0,,BRISK,PINK LEMONADE,6,1.0L,0.6679,0.6458,,,,1.29,,,,,,,12,,,,,,,,,,,,10/26/2018,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,384196,S,64,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,PEPSI BEVERAGES COMPANY,SODA,,
10516,0,,BRISK,PINEAPPLE PASSIONFRUI,6,1.0L,0.6577,0.6458,,,,1.29,,,,,,,12,,,,,,,,,,,,02/08/2019,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,141652,S,64,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,PEPSI BEVERAGES COMPANY,SODA,,
10517,0,,BRISK,TROPICAL LEMONADE,6,1.0L,0.6767,0.6458,,,,1.29,,,,,,,12,,,,,,,,,,,,12/14/2018,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,4273,S,64,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,PEPSI BEVERAGES COMPANY,SODA,,
10519,0,,BRISK,RASPBERRY,6,1.0L,0.8,0,,,,1.29,,,,,,,12,,,,,,,,,,,,07/20/2018,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,43,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,SODA,,
10521,0,,GATORADE,FROST COOL,6,20 OZ,0.8825,0.8954,,,,1.69,,,,,,,24,,,,,,,,,,,,10/30/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2,3,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,26,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,THE GEORGE J. FALTER CO.,SODA,,
10522,0,,MOUNTAIN DEW,LTR,6,1.0L,1.3292,1.3292,,,,1.89,,,,,,,12,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,26,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,THE GEORGE J. FALTER CO.,SODA,,
10525,8541509,,E&J,APPLE,28,1.75L,17.5983,17.5983,,,,22.99,,,,,,,6,,,,,,,,,,,,06/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,9240766,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,BRANDY-AMERICAN,,
10526,0,,TERREMOTO,SILVER,37,.375L,6.66,0,,,,9.99,,,,,,,12,,,,,,,,,,,,04/11/2018,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,TEQUILA,,
10528,0,,DON JULIO,BLANCO,37,1.75L,78.7688,84.59,,,,99.99,,2,,,,,3,,,,,2025-03-20,,9,,,,2025-04-01,06/21/2025,0,0,0,0,0,0,0,0,0,0,0,0,,0,9,,,N,,,,N,,,,,1,N,,Y,,N,,,,9008258,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,TEQUILA,,
10530,8542605,,E&J,APPLE,28,.200L,2.7788,2.7788,,,,3.99,,,,,,,24,,,,,,,,,,,,11/27/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,9194856,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,U,,,,,,,,,,,,BREAKTHRU BEVERAGE,BRANDY-AMERICAN,,
10531,0,,CORONA EXTRA,18 PACK BOTTLES,60,12 OZ,22.9,22.9,,,,28.99,,15,,,,,1,,,,,2025-05-31,,398,,,,2025-02-13,07/06/2025,0,0,0,0,0,0,0,0,0,0,0,0,113,0,161,,,N,,,,N,,,,,1,N,,Y,,N,,,,1189,S,77,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,DM DISTRIBUTING,BEER,,
10532,0,,MODELO,18 PACK BOTTLE,60,18pck,22.9,22.9,,,,28.99,,-3,,,,,1,,,,,2025-05-31,,237,,,,2025-06-23,07/04/2025,0,0,0,0,0,0,0,0,0,0,0,0,69,0,101,,,N,,,,N,,,,,1,N,,Y,,N,,,,1273,S,77,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,DM DISTRIBUTING,BEER,,
10538,0,,PAUL MASSON,BURGUNDY,8,3L,9.345,9.345,,,,13.99,,,,,,,4,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,4,,,,,,,,,,,,,,,,,,,,,,,,N,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
10539,0,,PAUL MASSON,GRANDE AMBER,28,.100L,36,36,,,,0.99,,,,,,,48,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,4,,,,,,,,,,,,,,,,,,,,,,,,N,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,BRANDY-AMERICAN,,
10540,21296006064,,Masson Grande Amber,Peach Brandy,28,50ML,0.6633,0.6633,,,,1.19,,80,,,,,120,,,,,2025-02-20,,389,,,,2023-12-28,06/23/2025,0,0,0,0,0,0,0,0,0,0,0,0,137,0,252,,,N,,,,N,,,,,1,N,,Y,,N,,,,9173713,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,U,,,,,,,,,,,,BREAKTHRU BEVERAGE,BRANDY-AMERICAN,,
10541,21296006064,,PAUL MASSON,BRANDY,28,50ML,0.6733,0.6733,,,,1.19,,123,,,,,120,,,,,2025-07-05,,1661,,,,2025-05-16,07/09/2025,0,0,0,0,0,0,0,6,0,0,1,7,311,1,962,,10.99,N,,,,N,,,,,1,N,,Y,,N,,,0,9647386,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,U,,,,,,,,,,,,BREAKTHRU BEVERAGE,BRANDY-AMERICAN,,
10542,0,,Devils Backbone,Vienna Lager,60,12 OZ,9.495,9.5375,,,,12.99,,5,,,,,4,,,,,2025-02-15,,62,,,,2025-02-15,06/27/2025,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,,,N,,,,N,,,,,1,N,,Y,,N,,,,70280,S,92,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,KATCEF BROTHERS  INC,BEER,,
10543,0,,GAME,PINEAPPLE,7,0,0.7,0,,,,1.19,,,,,,,30,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,51,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,CIGARS,,
10544,0,,GAME,BLACK SWEETS,7,1 PT,0.9333,0.9333,,,,1.39,,,,,,,30,,,,,,,,,,,,12/14/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,5,5.99,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,26,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,THE GEORGE J. FALTER CO.,CIGARS,,
10547,0,,Game,Cigo Foil Grape,7,1 PT,0.9155,0.9,,,,1.49,,43,,,,60,30,,,,2023-01-07,2025-03-22,,1303,,,,2025-03-22,07/04/2025,0,0,0,0,0,0,0,0,0,0,0,0,626,0,290,5,5.99,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,107,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,TRIPLE C WHOLESALERS, INC,CIGARS,
10548,0,,Planter's,Salted Peanuts,2,175oz,0.4106,0.4106,,,,0.69,,1,,,,,18,,,,,2025-04-27,,631,,,,2024-03-07,06/15/2025,0,0,0,0,0,0,0,0,0,0,0,0,164,0,366,2,1.09,Y,,,,N,,,,,1,N,,N,,N,,,,160140,S,107,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,TRIPLE C WHOLESALERS, INC,SNACKS,
10549,0,,Black & Mild,Apple Plastic,7,1 PT,0.88,0.88,,,,1.49,,18,,,,,25,,,,,2024-04-06,,28,,,,2024-08-11,05/25/2025,0,0,0,0,0,0,0,0,0,0,0,0,,0,28,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,26,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,THE GEORGE J. FALTER CO.,CIGARS,,
10550,0,,WHITE OWL,SWEETS,7,1 PT,0.6333,0,,,,1.19,,,,,,,30,,,,,,,,,,,,11/21/2018,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,26,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,THE GEORGE J. FALTER CO.,CIGARS,,
10553,0,,CUPCAKE,SPARKLING ROSE,8,.750L,9.9942,9.9942,,,,12.99,,,,,,,12,,,,,2024-05-04,,12,,,,2024-05-04,02/07/2025,0,0,0,0,0,0,0,0,0,0,0,0,,0,12,,,N,,,,N,,,,,1,N,,Y,,N,,,,976454,S,46,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,SOUTHER WINE & SPIRITS,WINE-DOMESTIC,,
10555,0,,DOUBLE PLATINUM,ZERO*,7,1 PT,0.56,0,,,,0.99,,,,,,,25,,,,,,,,,,,,02/04/2019,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,26,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,THE GEORGE J. FALTER CO.,CIGARS,,
10556,0,,WHITE OWL,MELON,7,,0.64,0.64,,,,0.99,,,,,,,25,,,,,,,,,,,,09/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,26,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,THE GEORGE J. FALTER CO.,CIGARS,,
10558,0,,WHITE OWL,WHITE GRAPE,7,,0.99,0,,,,0.99,,,,,,,25,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,26,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,THE GEORGE J. FALTER CO.,CIGARS,,
10559,0,,WHITE OWL,TROPICAL TWIST,7,1 PT,1,0,,,,1.19,,,,,,,30,,,,,,,,,,,,05/22/2018,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,26,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,THE GEORGE J. FALTER CO.,CIGARS,,
10562,0,,ROSCATO,SPARKLING,8,.750L,8.9942,8.9942,,,,12.99,,,,,,,12,,,,,,,,,,,,09/04/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,485725,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
10563,0,,MANISCHEWITZ,CREAM RED CONCORD,8,3.0L,9.9925,0,,,,13.99,,,,,,,4,,,,,,,,,,,,12/07/2018,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,51281,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,WINE-DOMESTIC,,
10564,0,,SEAGRAM ESCAPES,SPIKED STRAWBERRY,94,24 OZ,2,2,,,,3.39,,,,,,,12,,,,,2022-06-04,,25,,,,2023-04-18,03/18/2023,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,80945,S,59,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,CHESAPEAKE BEVERAGE,DISCONTINUED,,
10565,0,,SEAGRAM ESCAPES,SPIKED JAMAICAN ME HA,60,24 OZ,13.22,2.33,,,,3.39,,,,,,,12,,,,,2023-04-14,,50,,,,2023-05-11,04/07/2023,0,0,0,0,0,0,0,0,0,0,0,0,16,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,80937,S,59,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,CHESAPEAKE BEVERAGE,BEER,,
10566,18200112188,,BUD LIGHT PLAT,18 PK BTL,60,12 OZ,15.7,15.7,,,,20.99,,12,,,,,1,,,,,2025-07-05,,164,,,,2025-03-31,04/18/2025,0,0,0,0,0,0,0,0,0,0,0,0,59,0,26,,,N,,,,N,,,,,1,N,,Y,,N,,,,31090,S,92,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,KATCEF BROTHERS  INC,BEER,,
10567,0,,DUTCH MASTER,WINE,7,3pk,1.65,0,,,,2.99,,,,,,,20,,,,,,,,,,,,08/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,CIGARS,,
10568,0,,NEW AMSTERDAM,LEMON,26,1.75L,15.1933,15.1933,,,,22.99,,,,,,,6,,,,,,,,,,,2022-03-01,12/10/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,9263934,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,VODKA-AMERICAN,,
10569,80480015404,,BACARDI,SUPERIOR L-5,33,1.0L,11.99,11.99,,,,17.99,,,,,,,12,,,,,2023-01-08,,12,,,,,02/20/2023,0,0,0,0,0,0,0,0,0,0,0,0,12,0,,,,N,,,L-5,N,,,,,1,N,,Y,,N,,,,28728,S,46,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,SOUTHER WINE & SPIRITS,RUM-IMPORTED,,
10570,0,,Natural Ice,12oz Cans,60,12 OZ,11.2,11.2,,,,13.99,,4,,,,,1,,,,,2025-06-22,,183,,,,2025-06-22,07/08/2025,0,0,0,0,0,0,0,0,0,0,1,0,79,0,54,,,N,,,,N,,,,,1,N,,Y,,N,,,,10088,S,92,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,KATCEF BROTHERS  INC,BEER,,
10571,0,,NATURAL LIGHT,18 PK CAN,60,12 OZ,11.2,11.2,,,,13.99,,25,,,,,1,,,,,2025-06-22,,402,,,,2025-02-06,07/03/2025,0,0,0,0,0,0,0,0,0,0,0,0,103,0,218,,,N,,,,N,,,,,1,N,,Y,,N,,,,10077,S,92,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,KATCEF BROTHERS  INC,BEER,,
